direction,direction_display,source_accent,target_accent,shortlist_question_no,source_id,source_speaker_id,utterance_id,transcript,source_original_path,phonos_original_path,seedvc_original_path,tvtsyn_original_path,phonos_item_id,phonos_checkpoint,phonos_target_ref_id,phonos_target_ref_path,phonos_accent_prediction,phonos_target_probability_pct,phonos_nisqa_mos,seedvc_item_id,seedvc_target_ref_id,seedvc_target_ref_path,seedvc_accent_prediction,seedvc_recall_tgt_hit,seedvc_nisqa_mos,tvtsyn_item_id,tvtsyn_accent_prediction,tvtsyn_recall_src_hit,tvtsyn_nisqa_mos,sample_group_id,sample_id,original_audio,original_audio_url,original_duration_sec,original_sha256,phonos_audio,phonos_audio_url,phonos_duration_sec,phonos_sha256,seedvc_audio,seedvc_audio_url,seedvc_duration_sec,seedvc_sha256,tvtsyn_reconstruction_audio,tvtsyn_reconstruction_audio_url,tvtsyn_reconstruction_duration_sec,tvtsyn_reconstruction_sha256
bri2ame,British to American,british,american,Q011,BRE022,f_09334,sof_09334_00363794380,RETRAINING YOUR VOICE MODEL WILL UPDATE VOICE MATCH ON ALL YOUR ASSISTANT SPEAKERS,/data/waris/code/PHONOSv2/evaluation/final/british/f_09334/wav/sof_09334_00363794380.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/bri2ame/BRE022/r3_epoch06/CLB.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/bri2ame/CLB/f_09334/sof_09334_00363794380.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/f_09334/sof_09334_00363794380.wav,bri2ame::BRE022::r3_epoch06::CLB,r3_epoch06,CLB,/data/waris/code/PHONOSv2/evaluation/speakers/ame/CLB.wav,north_american,46.87615633010864,4.3256264,seedvc::bri2ame::CLB::sof_09334_00363794380,CLB,/data/waris/code/PHONOSv2/evaluation/speakers/ame/CLB.wav,north_american,1,4.610712,tvtsyn::bri2ame::sof_09334_00363794380,british_isles,1,4.0012054,bri2ame_S05,S05,audio/bri2ame/S05__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S05__original.wav,5.205375,24ea7646c8144d7a0b19e724f3f6159c69ec159fe8b81748ddd7701ce4b5f71d,audio/bri2ame/S05__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S05__phonos.wav,5.22,b713b887cea61212e54a07ea66433a8b86d2ddc0a44b23abd097e744f1307992,audio/bri2ame/S05__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S05__seedvc.wav,5.317369614512471,a12abf9b758ea69a4112ce765dec89415d050854544dc4e253504439060b28a9,audio/bri2ame/S05__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S05__tvtsyn_reconstruction.wav,5.22,9bd50d57b28d7f66c991a1f0a6977d6bf9c4ed1066ba8dac3b2d4e12feb60646
bri2ame,British to American,british,american,Q014,BRE025,f_04766,sof_04766_00321615824,SINCE YOU'RE NOT CHECKING MESSAGES FROM FACEBOOK FOR NEXT THIRTY MINUTES YOU'LL JUST HEAR A CHIME LIKE THIS,/data/waris/code/PHONOSv2/evaluation/final/british/f_04766/wav/sof_04766_00321615824.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/bri2ame/BRE025/r1_epoch13/RMS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/bri2ame/RMS/f_04766/sof_04766_00321615824.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/f_04766/sof_04766_00321615824.wav,bri2ame::BRE025::r1_epoch13::RMS,r1_epoch13,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,british_isles,4.01788726449012,4.0892773,seedvc::bri2ame::RMS::sof_04766_00321615824,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,north_american,1,4.8625116,tvtsyn::bri2ame::sof_04766_00321615824,british_isles,1,4.8297567,bri2ame_S06,S06,audio/bri2ame/S06__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S06__original.wav,6.0586875,a290d08a4802a5f5ee872f77162141cd9ec44b5c2344b2a36e0184816049d506,audio/bri2ame/S06__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S06__phonos.wav,6.06,2c56c150e048bddbf6bf08d4d4f638e6ed30313e8d763e13dbf5d4eba49a0ca5,audio/bri2ame/S06__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S06__seedvc.wav,6.466757369614513,34c7bcebc5672e736607751551c8f731a08c4c5490c839255a72880b24c922f8,audio/bri2ame/S06__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S06__tvtsyn_reconstruction.wav,6.06,4ef65c9f16ab2e5dc13fc70e923244321cd667bce4e2f7de4c621288c95fda12
bri2ame,British to American,british,american,Q017,BRE053,f_06136,sof_06136_00152649904,ARISTOTLE THOUGHT THAT THE RAINBOW WAS CAUSED BY REFLECTION OF THE SUN S RAYS BY THE RAIN,/data/waris/code/PHONOSv2/evaluation/final/british/f_06136/wav/sof_06136_00152649904.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/bri2ame/BRE053/r1_epoch13/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/bri2ame/SLT/f_06136/sof_06136_00152649904.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/f_06136/sof_06136_00152649904.wav,bri2ame::BRE053::r1_epoch13::SLT,r1_epoch13,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,british_isles,7.32951238751411,4.7038126,seedvc::bri2ame::SLT::sof_06136_00152649904,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,1,4.2594485,tvtsyn::bri2ame::sof_06136_00152649904,british_isles,1,4.8244205,bri2ame_S07,S07,audio/bri2ame/S07__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S07__original.wav,5.973375,750e862c6c47e31ba04322c71047ac4e6805735a901483cc27a6c64766da37da,audio/bri2ame/S07__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S07__phonos.wav,5.98,87ac1fd3d2dc1be4c773c185c99ed3b5b9b62eeb1f4f466f3d71a696828c2881,audio/bri2ame/S07__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S07__seedvc.wav,7.128526077097506,e98a5f21172121b6aa24f4d81dadd936a94788b46693490be9685f2c48104ba1,audio/bri2ame/S07__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S07__tvtsyn_reconstruction.wav,5.98,0d7b19bcc27bae3be2de71d36021105091f788c251c37a13c13710163a732107
bri2ame,British to American,british,american,Q018,BRE020,m_06592,som_06592_00529433403,BUFFY THE VAMPIRE SLAYER IS AN AMERICAN FRANCHISE WHICH SPANS SEVERAL MEDIA AND GENRES,/data/waris/code/PHONOSv2/evaluation/final/british/m_06592/wav/som_06592_00529433403.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/bri2ame/BRE020/r1_epoch13/CLB.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/bri2ame/RMS/m_06592/som_06592_00529433403.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/m_06592/som_06592_00529433403.wav,bri2ame::BRE020::r1_epoch13::CLB,r1_epoch13,CLB,/data/waris/code/PHONOSv2/evaluation/speakers/ame/CLB.wav,north_american,95.27173042297365,4.0296135,seedvc::bri2ame::RMS::som_06592_00529433403,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,australasian,0,4.8954535,tvtsyn::bri2ame::som_06592_00529433403,british_isles,1,4.7436457,bri2ame_S08,S08,audio/bri2ame/S08__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S08__original.wav,7.936,2eaf100b3afa31de2c6af7987b0dc3d8529eb5e223fae0e570e8fbd44843768a,audio/bri2ame/S08__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S08__phonos.wav,7.94,a0056fede9b4e9c31b839204ec6ae579f8c8e17056289a41f650bc82231f6bc7,audio/bri2ame/S08__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S08__seedvc.wav,8.301133786848073,be513201e35bf01ab1af907f5bd42beafbd705c0719e013e64cb076bb360e31e,audio/bri2ame/S08__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S08__tvtsyn_reconstruction.wav,7.94,0ec0ed4dba2ce8a9cdfc032a725951b54b88498f592a85af097622a29fcf2258
bri2ame,British to American,british,american,Q019,BRE024,m_09799,som_09799_01678717770,MAINTAINING THE RATIO THERE WERE SIX WINDOWS DOWN EACH SIDE AND TWO AT EITHER END,/data/waris/code/PHONOSv2/evaluation/final/british/m_09799/wav/som_09799_01678717770.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/bri2ame/BRE024/r1_epoch13/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/bri2ame/BDL/m_09799/som_09799_01678717770.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/m_09799/som_09799_01678717770.wav,bri2ame::BRE024::r1_epoch13::SLT,r1_epoch13,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,australasian,0.2190144732594399,4.7118797,seedvc::bri2ame::BDL::som_09799_01678717770,BDL,/data/waris/code/PHONOSv2/evaluation/speakers/ame/BDL.wav,north_american,1,4.9178157,tvtsyn::bri2ame::som_09799_01678717770,british_isles,1,4.8016067,bri2ame_S09,S09,audio/bri2ame/S09__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S09__original.wav,5.5466875,9e387aff2596a7877023ae4a3d30182ca5b253c8f54cc93a355b958c3a08347f,audio/bri2ame/S09__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S09__phonos.wav,5.56,c4f3246d77e28500c04021f11f3fd7c5fd0f4c16dfbd77c72067b0400828c700,audio/bri2ame/S09__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S09__seedvc.wav,5.630839002267574,2cc95660e90b53f5d5ba5eb065529c9854a640a09a386c6071d4ef626be1f680,audio/bri2ame/S09__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S09__tvtsyn_reconstruction.wav,5.56,84bc464d3804d9558acc5a8021384ef6d0dd55d47de6b7cbc60f1e2502889dbb
bri2ame,British to American,british,american,Q020,BRE031,f_07060,sof_07060_00442867994,DECISION FATIGUE MAY ALSO LEAD TO CONSUMERS MAKING POOR CHOICES WITH THEIR PURCHASES,/data/waris/code/PHONOSv2/evaluation/final/british/f_07060/wav/sof_07060_00442867994.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/bri2ame/BRE031/r1_epoch13/RMS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/bri2ame/RMS/f_07060/sof_07060_00442867994.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/f_07060/sof_07060_00442867994.wav,bri2ame::BRE031::r1_epoch13::RMS,r1_epoch13,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,north_american,52.27853059768677,4.2415247,seedvc::bri2ame::RMS::sof_07060_00442867994,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,north_american,1,4.8910594,tvtsyn::bri2ame::sof_07060_00442867994,british_isles,1,4.903288,bri2ame_S10,S10,audio/bri2ame/S10__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S10__original.wav,5.205375,f7fc7f0af5b2ffa2dbf77c1e9b251d85fb1ace2557c99d036df43fba689c12fc,audio/bri2ame/S10__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S10__phonos.wav,5.22,76060537db0982f13b11a97190707044f4299f11d09b14fc813b736f82d10250,audio/bri2ame/S10__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S10__seedvc.wav,5.340589569160998,461e1fa70c1e1313a79c8a6e403aba46de806bbe11a2182aef555e1c6a9d7669,audio/bri2ame/S10__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S10__tvtsyn_reconstruction.wav,5.22,b41c0733ce57793fddc9d7cc84d208531af706f89ffb1fbef0803f91cdfa5e47
ind2ame,Indian to American,indian,american,Q001,INE003,S_006449,00386629_000010.v2.vad,quill pens are still used today mainly by professional scribes and calligraphers.,/data/waris/code/PHONOSv2/evaluation/final/indian/S_006449/wav/00386629_000010.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ind2ame/INE003/r1_epoch13/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ind2ame/SLT/S_006449/00386629_000010.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/indian/S_006449/00386629_000010.v2.vad.wav,ind2ame::INE003::r1_epoch13::SLT,r1_epoch13,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,47.78246879577636,4.712494,seedvc::ind2ame::SLT::00386629_000010.v2.vad,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,1,4.7819366,tvtsyn::ind2ame::00386629_000010.v2.vad,south_asian,1,4.661025,ind2ame_S01,S01,audio/ind2ame/S01__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S01__original.wav,5.276,38e73fe2af2db11ea52ab40d315d9ef411c170a9fa741ae5dd96b64542a02476,audio/ind2ame/S01__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S01__phonos.wav,5.28,7d4a845b226836e78435e7c9eefbe7d4204c5a932f7efcca87c2eb7f134e0bd0,audio/ind2ame/S01__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S01__seedvc.wav,5.328979591836735,0da4f233bb8a1e4ac724485660363b469e7720b73a4520e1caedb1dcb7929374,audio/ind2ame/S01__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S01__tvtsyn_reconstruction.wav,5.28,e8950600547dc3cfdaf580400a4c3fc6c48df5df66f5e30ea632b0d73c46a4d7
ind2ame,Indian to American,indian,american,Q002,INE006,S_007619,00315300_000013.v2.vad,natalia lafourcade has also appeared on other songs with various other artists.,/data/waris/code/PHONOSv2/evaluation/final/indian/S_007619/wav/00315300_000013.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ind2ame/INE006/r6_epoch05/RMS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ind2ame/SLT/S_007619/00315300_000013.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/indian/S_007619/00315300_000013.v2.vad.wav,ind2ame::INE006::r6_epoch05::RMS,r6_epoch05,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,north_american,81.60398602485657,4.046078,seedvc::ind2ame::SLT::00315300_000013.v2.vad,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,1,4.9397535,tvtsyn::ind2ame::00315300_000013.v2.vad,south_asian,1,4.850551,ind2ame_S02,S02,audio/ind2ame/S02__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S02__original.wav,5.084,3c711600062d35f9438276e15a106ce6c9ff6605db4520c52574a314d3a33f5a,audio/ind2ame/S02__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S02__phonos.wav,5.1,04a42b506090bea117fad2a438356a7719e0180a45b472561d5dc67f9cadfc9a,audio/ind2ame/S02__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S02__seedvc.wav,5.166439909297052,692e2500a03fc87238098006db3c963233882f71224f2c01ea7d4b03f44410c7,audio/ind2ame/S02__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S02__tvtsyn_reconstruction.wav,5.1,370ecc698c9cf8f1ee8cc22a6afd4bb9c9d7a203b3ae8102d52a123e59d10488
ind2ame,Indian to American,indian,american,Q003,INE045,S_013550,00289817_000011.v2.vad,the issuance of a tornado warning indicates that residents should take immediate safety precautions.,/data/waris/code/PHONOSv2/evaluation/final/indian/S_013550/wav/00289817_000011.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ind2ame/INE045/r1_epoch13/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ind2ame/SLT/S_013550/00289817_000011.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/indian/S_013550/00289817_000011.v2.vad.wav,ind2ame::INE045::r1_epoch13::SLT,r1_epoch13,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,51.77318453788757,4.6858974,seedvc::ind2ame::SLT::00289817_000011.v2.vad,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,1,4.659322,tvtsyn::ind2ame::00289817_000011.v2.vad,south_asian,1,4.91308,ind2ame_S03,S03,audio/ind2ame/S03__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S03__original.wav,6.204,c0ffc14dd1b48f44af382639b64b468cf935fd09cda4710a8ac5ed93618e3854,audio/ind2ame/S03__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S03__phonos.wav,6.22,8fc3d5c59a3672e5fca4c1456dc25e6e97bb351489ebd99346faf937b01f79ad,audio/ind2ame/S03__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S03__seedvc.wav,6.257777777777778,6e9c3212df303a32b6054501d202929e6800c24d55ccd243936d347b351e1dd3,audio/ind2ame/S03__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S03__tvtsyn_reconstruction.wav,6.22,f71a30aa06895e6c6191775f5d3e196890ebec58080e438012bfa5e0a634a0a6
ind2ame,Indian to American,indian,american,Q004,INE011,S_000224,00451058_000012.v2.vad,the number of archived stories quickly exploded from hundreds to thousands.,/data/waris/code/PHONOSv2/evaluation/final/indian/S_000224/wav/00451058_000012.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ind2ame/INE011/r1_epoch13/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ind2ame/BDL/S_000224/00451058_000012.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/indian/S_000224/00451058_000012.v2.vad.wav,ind2ame::INE011::r1_epoch13::SLT,r1_epoch13,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,51.82972550392151,4.724655,seedvc::ind2ame::BDL::00451058_000012.v2.vad,BDL,/data/waris/code/PHONOSv2/evaluation/speakers/ame/BDL.wav,north_american,1,4.9050927,tvtsyn::ind2ame::00451058_000012.v2.vad,british_isles,0,4.5376787,ind2ame_S04,S04,audio/ind2ame/S04__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S04__original.wav,5.052,8d248fd1f5d032230dd308c4c6de2eae3bb0ac68ed69f934edd63b60024b6528,audio/ind2ame/S04__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S04__phonos.wav,5.06,f11b83f655a355f944b4fce500ca94d103cdf47d276fdd66595404b401a728b4,audio/ind2ame/S04__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S04__seedvc.wav,5.340589569160998,ab9c0dfbc6890e7851cac298f6e5697707dd15a850bf43c507c0600258c33c2f,audio/ind2ame/S04__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S04__tvtsyn_reconstruction.wav,5.06,23fd5f4cc16c3e716d787415abce57671a9b72f2baa87d9aa046ff42480aa102
ind2ame,Indian to American,indian,american,Q006,INE014,S_021107,00161295_000010.v2.vad,a mailman poses with his cart in front of a residential building.,/data/waris/code/PHONOSv2/evaluation/final/indian/S_021107/wav/00161295_000010.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ind2ame/INE014/r1_epoch13/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ind2ame/SLT/S_021107/00161295_000010.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/indian/S_021107/00161295_000010.v2.vad.wav,ind2ame::INE014::r1_epoch13::SLT,r1_epoch13,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,47.41563498973846,4.771804,seedvc::ind2ame::SLT::00161295_000010.v2.vad,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,1,4.4790254,tvtsyn::ind2ame::00161295_000010.v2.vad,south_asian,1,4.948899,ind2ame_S05,S05,audio/ind2ame/S05__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S05__original.wav,5.724,2378c6cb12b065b7c59febd16c87241843a887b37f59239327c94f8805f6d693,audio/ind2ame/S05__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S05__phonos.wav,5.74,18766463a8350e11294de331393a97328b4447812efa0d1b12b5bc9917bb04b0,audio/ind2ame/S05__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S05__seedvc.wav,5.5147392290249435,1ff322504443afaf86e4b570ca78b8976ed7d133286f86f4309af58cd2009708,audio/ind2ame/S05__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S05__tvtsyn_reconstruction.wav,5.74,7aeda8ec872a556f791ca4be923ab46dc19e8e792a0b55b8328cd416d7c5b0df
ind2ame,Indian to American,indian,american,Q007,INE019,S_011140,00369613_000022.v2.vad,constellations containing stars that rise and set were incorporated into early calendars or zodiacs.,/data/waris/code/PHONOSv2/evaluation/final/indian/S_011140/wav/00369613_000022.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ind2ame/INE019/r6_epoch05/RMS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ind2ame/SLT/S_011140/00369613_000022.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/indian/S_011140/00369613_000022.v2.vad.wav,ind2ame::INE019::r6_epoch05::RMS,r6_epoch05,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,north_american,91.17665886878969,4.2298045,seedvc::ind2ame::SLT::00369613_000022.v2.vad,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,1,4.63085,tvtsyn::ind2ame::00369613_000022.v2.vad,south_asian,1,4.945293,ind2ame_S06,S06,audio/ind2ame/S06__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S06__original.wav,6.7480625,011de88ed2ec4ddd93739994d6827c19b312a3c3154d639586b8743b6ea23a47,audio/ind2ame/S06__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S06__phonos.wav,6.76,b7206a588a023cbff10a4bb292f7cae0c539456bd276cbfcabd7fc64a99bd9e7,audio/ind2ame/S06__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S06__seedvc.wav,6.594467120181406,2ac9603f68c10a2f20271efed6a081a43ca7800b458e7c916425cc8ba0f2649c,audio/ind2ame/S06__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S06__tvtsyn_reconstruction.wav,6.76,cbfe758b92cfb0e4cf28c69c5603186a1823474de3a52e27d8bfc43662426916
